device_id,lat,lon,date,store_id,store_name
2022,52.505726,13.439094,2021-01-01,place_233,Mercedes
14375,52.5203,13.38638,2021-01-01,place_28,McDonald's
14375,52.52005,13.38807,2021-01-16,place_29,McDonald's
14375,52.43189,13.54707,2021-01-18,place_25,McDonald's
838,52.52029889999999,13.386377800000002,2021-01-01,place_28,McDonald's
20940,52.54711999999999,13.46841,2021-01-01,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-01,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-01,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-01,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-01,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-03,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-04,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-04,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-04,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-04,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-04,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-04,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
20940,52.54711999999999,13.46841,2021-01-05,place_2,McDonald's
21160,52.5471355,13.4683519,2021-01-01,place_2,McDonald's
21160,52.5471566,13.468368900000002,2021-01-01,place_2,McDonald's
21160,52.5685551,13.5565712,2021-01-05,place_145,Rewe
21160,52.56856679999999,13.556528699999998,2021-01-05,place_145,Rewe
21160,52.568402,13.556734699999998,2021-01-05,place_145,Rewe
21160,52.56840699999999,13.5567562,2021-01-05,place_145,Rewe
21160,52.5683982,13.556758800000004,2021-01-05,place_145,Rewe
21160,52.5683917,13.5567611,2021-01-05,place_145,Rewe
21160,52.568399,13.5569097,2021-01-05,place_145,Rewe
21160,52.568399,13.5569092,2021-01-05,place_145,Rewe
21160,52.56843979999999,13.556934900000002,2021-01-05,place_145,Rewe
21160,52.5684356,13.556763,2021-01-05,place_145,Rewe
21160,52.5685178,13.556864,2021-01-05,place_145,Rewe
21160,52.5116066,13.6135519,2021-01-06,place_205,Rewe
21160,52.56354440000001,13.4450889,2021-01-09,place_214,Kaufland
21160,52.5635666,13.4450119,2021-01-09,place_214,Kaufland
8707,52.43922,13.27101,2021-01-01,place_79,Aldi
8707,52.43923,13.271,2021-01-01,place_79,Aldi
8707,52.4392,13.27113,2021-01-02,place_79,Aldi
8707,52.43926999999999,13.27108,2021-01-02,place_79,Aldi
8707,52.43923,13.27104,2021-01-06,place_79,Aldi
8707,52.43925,13.27113,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27117,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27117,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27117,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27117,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27117,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27117,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27117,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43924000000001,13.27113,2021-01-10,place_79,Aldi
8707,52.43926999999999,13.27123,2021-01-20,place_79,Aldi
8707,52.43926999999999,13.27111,2021-01-20,place_79,Aldi
8707,52.43925,13.27106,2021-01-21,place_79,Aldi
8707,52.43925,13.27106,2021-01-21,place_79,Aldi
8707,52.43922,13.27105,2021-01-21,place_79,Aldi
3340,52.67657,13.53876,2021-01-01,place_246,Sparkasse
3340,52.67656,13.53877,2021-01-09,place_246,Sparkasse
3340,52.67656,13.53877,2021-01-09,place_246,Sparkasse
21895,52.46836999999999,13.31129,2021-01-01,place_167,Rewe
14543,52.439745,13.216667,2021-01-01,place_84,Aldi
14543,52.41122100000001,13.262521,2021-01-08,place_172,Rewe
14543,52.411278,13.262578,2021-01-08,place_172,Rewe
8549,52.6149546,13.2439761,2021-01-01,place_141,Rewe
8549,52.6149364,13.2439258,2021-01-01,place_141,Rewe
14211,52.4206917,13.3598583,2021-01-01,place_187,Rewe
14211,52.4206982,13.3598615,2021-01-01,place_187,Rewe
14211,52.4207,13.3596552,2021-01-02,place_187,Rewe
14211,52.4207068,13.3596219,2021-01-02,place_187,Rewe
14211,52.4207041,13.3596789,2021-01-02,place_187,Rewe
14211,52.4207,13.3596337,2021-01-02,place_187,Rewe
14211,52.420691,13.3596624,2021-01-02,place_187,Rewe
14211,52.420698,13.3596476,2021-01-02,place_187,Rewe
14211,52.4208624,13.359500400000002,2021-01-02,place_187,Rewe
14211,52.4208576,13.3595006,2021-01-02,place_187,Rewe
12487,52.42089,13.35953,2021-01-01,place_187,Rewe
19844,52.49849,13.521770000000002,2021-01-01,place_148,Rewe
19844,52.49849,13.521770000000002,2021-01-01,place_148,Rewe
19844,52.49849,13.521770000000002,2021-01-01,place_148,Rewe
8009,52.46837710000001,13.377528,2021-01-01,place_216,Kaufland
19248,52.5375778,13.2190094,2021-01-01,place_215,Kaufland
19248,52.53755820000001,13.218968599999998,2021-01-01,place_215,Kaufland
2317,52.537559,13.219219400000002,2021-01-01,place_215,Kaufland
2317,52.53756,13.2192953,2021-01-01,place_215,Kaufland
2317,52.5292297,13.214198,2021-01-02,place_227,Kaufland
2317,52.5291274,13.2142781,2021-01-02,place_227,Kaufland
2317,52.5291726,13.2142218,2021-01-02,place_227,Kaufland
2317,52.52927920000001,13.214191,2021-01-02,place_227,Kaufland
2317,52.5292822,13.2142413,2021-01-02,place_227,Kaufland
2317,52.52920699999999,13.2141695,2021-01-02,place_227,Kaufland
2317,52.5292177,13.2142685,2021-01-02,place_227,Kaufland
2317,52.52918760000001,13.214205499999998,2021-01-02,place_227,Kaufland
2317,52.5291124,13.2142066,2021-01-02,place_227,Kaufland
2317,52.52920200000001,13.2141496,2021-01-02,place_227,Kaufland
2317,52.5291106,13.2142646,2021-01-02,place_227,Kaufland
2317,52.5291804,13.2142464,2021-01-02,place_227,Kaufland
2317,52.52920699999999,13.2142481,2021-01-02,place_227,Kaufland
2317,52.5292018,13.214237400000002,2021-01-02,place_227,Kaufland
2317,52.52920200000001,13.2142618,2021-01-02,place_227,Kaufland
2317,52.5292081,13.214252599999998,2021-01-02,place_227,Kaufland
2317,52.5292893,13.2141914,2021-01-02,place_227,Kaufland
2317,52.5292195,13.2141986,2021-01-02,place_227,Kaufland
2317,52.52922660000001,13.2141571,2021-01-02,place_227,Kaufland
2317,52.52927439999999,13.2141628,2021-01-02,place_227,Kaufland
2317,52.5292769,13.2142502,2021-01-02,place_227,Kaufland
2317,52.52922589999999,13.2142307,2021-01-02,place_227,Kaufland
2317,52.52926,13.2141147,2021-01-02,place_227,Kaufland
2317,52.52924,13.2141862,2021-01-02,place_227,Kaufland
2317,52.529329,13.2142858,2021-01-02,place_227,Kaufland
2317,52.52937900000001,13.2142161,2021-01-02,place_227,Kaufland
2317,52.5297286,13.2146554,2021-01-02,place_227,Kaufland
2317,52.5297714,13.2146336,2021-01-02,place_227,Kaufland
2317,52.529716,13.2147617,2021-01-02,place_227,Kaufland
2317,52.52962170000001,13.2146728,2021-01-02,place_227,Kaufland
2317,52.5296162,13.214708600000002,2021-01-02,place_227,Kaufland
2317,52.52960160000001,13.214769400000002,2021-01-02,place_227,Kaufland
2317,52.5296847,13.2147014,2021-01-02,place_227,Kaufland
2317,52.5296084,13.2147596,2021-01-02,place_227,Kaufland
2317,52.5295768,13.2147624,2021-01-02,place_227,Kaufland
2317,52.5295241,13.2147576,2021-01-02,place_227,Kaufland
2317,52.529784,13.2147482,2021-01-02,place_227,Kaufland
2317,52.5296782,13.2146271,2021-01-02,place_227,Kaufland
2317,52.5296696,13.2147682,2021-01-02,place_227,Kaufland
2317,52.5295652,13.214719400000002,2021-01-02,place_227,Kaufland
2317,52.529627100000006,13.214708600000002,2021-01-02,place_227,Kaufland
2317,52.5296728,13.2147014,2021-01-02,place_227,Kaufland
2317,52.5296595,13.2147517,2021-01-02,place_227,Kaufland
2317,52.5295467,13.2147896,2021-01-02,place_227,Kaufland
2317,52.5291789,13.214462,2021-01-02,place_227,Kaufland
2317,52.52912190000001,13.214447,2021-01-02,place_227,Kaufland
2317,52.5291625,13.214239,2021-01-13,place_227,Kaufland
2317,52.5291476,13.214259,2021-01-13,place_227,Kaufland
2317,52.52919670000001,13.2142419,2021-01-13,place_227,Kaufland
2317,52.5292072,13.2141646,2021-01-13,place_227,Kaufland
2317,52.5292135,13.2142536,2021-01-13,place_227,Kaufland
2317,52.529194200000006,13.2142689,2021-01-13,place_227,Kaufland
2317,52.5292027,13.2141464,2021-01-13,place_227,Kaufland
2317,52.5292856,13.2142654,2021-01-13,place_227,Kaufland
2317,52.5291274,13.2142968,2021-01-13,place_227,Kaufland
2317,52.5291726,13.2142951,2021-01-13,place_227,Kaufland
2317,52.529254,13.214124800000002,2021-01-13,place_227,Kaufland
2317,52.529236,13.2141761,2021-01-13,place_227,Kaufland
2317,52.5292064,13.2141799,2021-01-13,place_227,Kaufland
2317,52.5292046,13.2141299,2021-01-13,place_227,Kaufland
2317,52.5292478,13.2140184,2021-01-13,place_227,Kaufland
2317,52.5292621,13.214081599999998,2021-01-13,place_227,Kaufland
2317,52.5293791,13.2142206,2021-01-13,place_227,Kaufland
2317,52.529259,13.2141411,2021-01-13,place_227,Kaufland
2317,52.52926899999999,13.2141688,2021-01-13,place_227,Kaufland
2317,52.52932979999999,13.2142705,2021-01-13,place_227,Kaufland
2317,52.52923620000001,13.2142494,2021-01-13,place_227,Kaufland
2317,52.5292547,13.2142696,2021-01-13,place_227,Kaufland
2317,52.5291919,13.2142686,2021-01-13,place_227,Kaufland
2317,52.5291989,13.2142415,2021-01-13,place_227,Kaufland
2317,52.52920989999999,13.2142168,2021-01-13,place_227,Kaufland
2317,52.52920989999999,13.2142841,2021-01-13,place_227,Kaufland
2317,52.5292049,13.2143455,2021-01-13,place_227,Kaufland
2317,52.5292069,13.2143633,2021-01-13,place_227,Kaufland
2317,52.5294395,13.2143424,2021-01-13,place_227,Kaufland
2317,52.5294596,13.2143676,2021-01-13,place_227,Kaufland
2317,52.5297504,13.2144521,2021-01-13,place_227,Kaufland
2317,52.5297606,13.2144678,2021-01-13,place_227,Kaufland
2317,52.5297212,13.2147617,2021-01-13,place_227,Kaufland
2317,52.5297787,13.2147582,2021-01-13,place_227,Kaufland
2317,52.52916460000001,13.2145197,2021-01-13,place_227,Kaufland
2317,52.52915649999999,13.2145892,2021-01-13,place_227,Kaufland
2317,52.5291145,13.2142531,2021-01-13,place_227,Kaufland
2317,52.5291866,13.2142658,2021-01-13,place_227,Kaufland
2317,52.5375507,13.218878699999998,2021-01-17,place_215,Kaufland
2317,52.537565,13.218902900000002,2021-01-17,place_215,Kaufland
2317,52.53754300000001,13.2189079,2021-01-17,place_215,Kaufland
2317,52.53756020000001,13.2188212,2021-01-17,place_215,Kaufland
2317,52.537565,13.218902900000002,2021-01-17,place_215,Kaufland
2317,52.53754300000001,13.2189079,2021-01-17,place_215,Kaufland
2317,52.537565,13.218902900000002,2021-01-17,place_215,Kaufland
2317,52.53754300000001,13.2189079,2021-01-17,place_215,Kaufland
2317,52.53754300000001,13.2189079,2021-01-17,place_215,Kaufland
2317,52.537565,13.218902900000002,2021-01-17,place_215,Kaufland
2317,52.537565,13.218902900000002,2021-01-17,place_215,Kaufland
2317,52.53754300000001,13.2189079,2021-01-17,place_215,Kaufland
2317,52.537560600000006,13.218895000000002,2021-01-17,place_215,Kaufland
2317,52.53754300000001,13.2189079,2021-01-17,place_215,Kaufland
2317,52.537565,13.218902900000002,2021-01-17,place_215,Kaufland
2317,52.5375404,13.218893,2021-01-17,place_215,Kaufland
2317,52.53754050000001,13.218893,2021-01-17,place_215,Kaufland
2317,52.53754050000001,13.218893,2021-01-17,place_215,Kaufland
2317,52.537560600000006,13.218895000000002,2021-01-17,place_215,Kaufland
2317,52.53754050000001,13.218893,2021-01-17,place_215,Kaufland
2317,52.537560600000006,13.218895000000002,2021-01-17,place_215,Kaufland
2317,52.537560600000006,13.218895000000002,2021-01-17,place_215,Kaufland
